ID,location,Species,pH,PPO4,TN,HCO3,width,depth,distance,coarsness,velocity,shade
262705_2015,Small lowland rhitrhal,Myriophyllum spicatum,7.6,0.421,9.9,2.11,2-5,0-30,25.487,0.50625,0.3-1.0,Half shaded
262705_2015,Small lowland rhitrhal,Octodiceras fontanum,7.6,0.421,9.9,2.11,2-5,0-30,25.487,0.50625,0.3-1.0,Half shaded
262705_2015,Small lowland rhitrhal,Platyhypnidium riparioides,7.6,0.421,9.9,2.11,2-5,0-30,25.487,0.50625,0.3-1.0,Half shaded
263618_2016,Mountain siliceous,Sparganium erectum,7.4,0.017,1,1.63,1-2,0-30,2.012,0.34375,0.1-0.3,Largely shaded
263618_2016,Mountain siliceous,Veronica beccabunga,7.4,0.017,1,1.63,1-2,0-30,2.012,0.34375,0.1-0.3,Largely shaded
263618_2016,Mountain siliceous,Glyceria fluitans,7.4,0.017,1,1.63,1-2,0-30,2.012,0.34375,0.1-0.3,Largely shaded
263692_2015,Mountain siliceous,Iris pseudacorus,7.9,0.059,3.7,1.79,1-2,0-30,11.78299974,0.56875,0.3-1.0,Largely shaded
265755_2015,Small lowland rhitrhal,Veronica beccabunga,7.2,0.09,1,5.92,1-2,0-30,4.991,0.2625,0.3-1.0,Half shaded
265755_2015,Small lowland rhitrhal,Glyceria fluitans,7.2,0.09,1,5.92,1-2,0-30,4.991,0.2625,0.3-1.0,Half shaded
265755_2015,Small lowland rhitrhal,Iris pseudacorus,7.2,0.09,1,5.92,1-2,0-30,4.991,0.2625,0.3-1.0,Half shaded
265901_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8.1,0.276,10,2.02,2-5,0-30,42.194,0.59375,0.3-1.0,Slightly shaded
270106_2016,NA,Amblystegium fluviatile,7.9,0.026,2.6,1.05,1-2,0-30,3.655,0.59375,0.3-1.0,Largely shaded
270106_2016,NA,Chiloscyphus polyanthos,7.9,0.026,2.6,1.05,1-2,0-30,3.655,0.59375,0.3-1.0,Largely shaded
272309_2016,Mountain siliceous,Chiloscyphus polyanthos,7.9,0.045,3.3,0.81,2-5,30-100,19.722,0.6875,0.3-1.0,Largely shaded
272309_2016,Mountain siliceous,Platyhypnidium riparioides,7.9,0.045,3.3,0.81,2-5,30-100,19.722,0.6875,0.3-1.0,Largely shaded
272401_2016,Mountain siliceous,Platyhypnidium riparioides,7.8,0.045,3.4,0.86,10-20,0-30,23.79,0.725,0.3-1.0,Fully shaded
272401_2016,Mountain siliceous,Chiloscyphus polyanthos,7.8,0.045,3.4,0.86,10-20,0-30,23.79,0.725,0.3-1.0,Fully shaded
272504_2016,Mountain siliceous,Platyhypnidium riparioides,8,0.038,3.1,2.65,2-5,0-30,9.238,0.65,0.3-1.0,Fully shaded
272905_2016,Mountain siliceous,Chiloscyphus polyanthos,7.7,0.031,2.8,1.55,5-10,30-100,29.624,0.68125,0.3-1.0,Largely shaded
272905_2016,Mountain siliceous,Fontinalis antipyretica,7.7,0.031,2.8,1.55,5-10,30-100,29.624,0.68125,0.3-1.0,Largely shaded
272905_2016,Mountain siliceous,Platyhypnidium riparioides,7.7,0.031,2.8,1.55,5-10,30-100,29.624,0.68125,0.3-1.0,Largely shaded
273600_2017,Mountain siliceous,Chiloscyphus polyanthos,8.1,0.071,2.6,NA,5-10,30-100,37.902,0.65625,0.3-1.0,Half shaded
273600_2017,Mountain siliceous,Fontinalis antipyretica,8.1,0.071,2.6,NA,5-10,30-100,37.902,0.65625,0.3-1.0,Half shaded
273600_2017,Mountain siliceous,Amblystegium fluviatile,8.1,0.071,2.6,NA,5-10,30-100,37.902,0.65625,0.3-1.0,Half shaded
273600_2017,Mountain siliceous,Platyhypnidium riparioides,8.1,0.071,2.6,NA,5-10,30-100,37.902,0.65625,0.3-1.0,Half shaded
273600_2017,Mountain siliceous,Veronica beccabunga,8.1,0.071,2.6,NA,5-10,30-100,37.902,0.65625,0.3-1.0,Half shaded
274501_2016,NA,Fontinalis antipyretica,7.6,0.021,2.9,0.64,1-2,0-30,3.792,0.63125,0.3-1.0,Fully shaded
274501_2016,NA,Chiloscyphus polyanthos,7.6,0.021,2.9,0.64,1-2,0-30,3.792,0.63125,0.3-1.0,Fully shaded
276352_2013,NA,Fontinalis antipyretica,7.85,0.045,4.4,1.17,2-5,0-30,11.624,0.65,0.1-0.3,Largely shaded
277010_2016,NA,Platyhypnidium riparioides,8,0.038,3.2,2.55,2-5,30-100,7.826,0.55,0.3-1.0,Largely shaded
277502_2016,Small lowland rhitrhal,Berula erecta,8.3,0.053,2.2,5.8,1-2,0-30,12.316,0.2,0.1-0.3,Largely shaded
277502_2016,Small lowland rhitrhal,Berula erecta,8.3,0.053,2.2,5.8,1-2,0-30,12.316,0.2,0.1-0.3,Largely shaded
277514_2016,NA,Sparganium erectum,8.3,NA,NA,NA,1-2,0-30,11.011,0.36875,0.1-0.3,Largely shaded
278506_2017,Mountain siliceous,Platyhypnidium riparioides,7.6,0.067,1.9,NA,1-2,0-30,2.053,0.71875,0.3-1.0,Largely shaded
278506_2017,Mountain siliceous,Veronica beccabunga,7.6,0.067,1.9,NA,1-2,0-30,2.053,0.71875,0.3-1.0,Largely shaded
278506_2017,Mountain siliceous,Glyceria fluitans,7.6,0.067,1.9,NA,1-2,0-30,2.053,0.71875,0.3-1.0,Largely shaded
279006_2017,Mountain siliceous,Amblystegium fluviatile,7.8,0.035,1.9,NA,2-5,0-30,6.804,0.71875,0.3-1.0,Largely shaded
279006_2017,Mountain siliceous,Platyhypnidium riparioides,7.8,0.035,1.9,NA,2-5,0-30,6.804,0.71875,0.3-1.0,Largely shaded
279006_2017,Mountain siliceous,Chiloscyphus polyanthos,7.8,0.035,1.9,NA,2-5,0-30,6.804,0.71875,0.3-1.0,Largely shaded
279006_2017,Mountain siliceous,Fontinalis antipyretica,7.8,0.035,1.9,NA,2-5,0-30,6.804,0.71875,0.3-1.0,Largely shaded
279201_2017,NA,Platyhypnidium riparioides,7.8,0.16,1.8,NA,5-10,30-100,12.828,0.73125,0.3-1.0,Half shaded
279201_2017,NA,Fontinalis antipyretica,7.8,0.16,1.8,NA,5-10,30-100,12.828,0.73125,0.3-1.0,Half shaded
279250_2017,Mountain siliceous,Platyhypnidium riparioides,7.7,0.047,1.8,NA,5-10,30-100,17.731,0.7125,0.3-1.0,Largely shaded
279250_2017,Mountain siliceous,Fontinalis antipyretica,7.7,0.047,1.8,NA,5-10,30-100,17.731,0.7125,0.3-1.0,Largely shaded
279250_2017,Mountain siliceous,Amblystegium fluviatile,7.7,0.047,1.8,NA,5-10,30-100,17.731,0.7125,0.3-1.0,Largely shaded
279250_2017,Mountain siliceous,Chiloscyphus polyanthos,7.7,0.047,1.8,NA,5-10,30-100,17.731,0.7125,0.3-1.0,Largely shaded
279304_2017,NA,Chiloscyphus polyanthos,7.2,0.13,3.1,NA,5-10,30-100,18.538,0.8,0.3-1.0,Largely shaded
279304_2017,NA,Fontinalis antipyretica,7.2,0.13,3.1,NA,5-10,30-100,18.538,0.8,0.3-1.0,Largely shaded
279407_2017,Mountain siliceous,Amblystegium fluviatile,7.5,0.032,2.7,NA,1-2,0-30,6.852,0.68125,0.3-1.0,Largely shaded
279407_2017,Mountain siliceous,Chiloscyphus polyanthos,7.5,0.032,2.7,NA,1-2,0-30,6.852,0.68125,0.3-1.0,Largely shaded
279407_2017,Mountain siliceous,Platyhypnidium riparioides,7.5,0.032,2.7,NA,1-2,0-30,6.852,0.68125,0.3-1.0,Largely shaded
279407_2017,Mountain siliceous,Fontinalis antipyretica,7.5,0.032,2.7,NA,1-2,0-30,6.852,0.68125,0.3-1.0,Largely shaded
281001_2013,NA,Amblystegium fluviatile,7.44,NA,NA,NA,1-2,30-100,2.563,0.60625,0.3-1.0,No shade
281001_2013,NA,Fontinalis antipyretica,7.44,NA,NA,NA,1-2,30-100,2.563,0.60625,0.3-1.0,No shade
281001_2013,NA,Callitriche brutia,7.44,NA,NA,NA,1-2,30-100,2.563,0.60625,0.3-1.0,No shade
281505_2016,Mountain siliceous,Amblystegium fluviatile,7.8,0.02,2.1,1.27,1-2,0-30,6.163,0.61875,0.3-1.0,Largely shaded
281505_2016,Mountain siliceous,Ranunculus peltatus,7.8,0.02,2.1,1.27,1-2,0-30,6.163,0.61875,0.3-1.0,Largely shaded
281505_2016,Mountain siliceous,Chiloscyphus polyanthos,7.8,0.02,2.1,1.27,1-2,0-30,6.163,0.61875,0.3-1.0,Largely shaded
281505_2016,Mountain siliceous,Fontinalis antipyretica,7.8,0.02,2.1,1.27,1-2,0-30,6.163,0.61875,0.3-1.0,Largely shaded
282601_2016,Mountain siliceous,Chiloscyphus polyanthos,7.5,0.01,1.9,0.56,2-5,30-100,12.464,0.575,0.3-1.0,Largely shaded
282601_2016,Mountain siliceous,Fontinalis antipyretica,7.5,0.01,1.9,0.56,2-5,30-100,12.464,0.575,0.3-1.0,Largely shaded
282601_2016,Mountain siliceous,Amblystegium fluviatile,7.5,0.01,1.9,0.56,2-5,30-100,12.464,0.575,0.3-1.0,Largely shaded
282601_2016,Mountain siliceous,Ranunculus peltatus,7.5,0.01,1.9,0.56,2-5,30-100,12.464,0.575,0.3-1.0,Largely shaded
283800_2016,Mountain siliceous,Amblystegium fluviatile,7.2,0.035,3.5,0.64,2-5,30-100,8.845000011,0.63125,0.3-1.0,Largely shaded
283800_2016,Mountain siliceous,Fontinalis antipyretica,7.2,0.035,3.5,0.64,2-5,30-100,8.845000011,0.63125,0.3-1.0,Largely shaded
283800_2016,Mountain siliceous,Ranunculus peltatus,7.2,0.035,3.5,0.64,2-5,30-100,8.845000011,0.63125,0.3-1.0,Largely shaded
283800_2016,Mountain siliceous,Callitriche brutia,7.2,0.035,3.5,0.64,2-5,30-100,8.845000011,0.63125,0.3-1.0,Largely shaded
283800_2016,Mountain siliceous,Chiloscyphus polyanthos,7.2,0.035,3.5,0.64,2-5,30-100,8.845000011,0.63125,0.3-1.0,Largely shaded
283903_2016,NA,Chiloscyphus polyanthos,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
283903_2016,NA,Platyhypnidium riparioides,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
283903_2016,NA,Ranunculus penicillatus,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
283903_2016,NA,Amblystegium fluviatile,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
283903_2016,NA,Callitriche brutia,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
283903_2016,NA,Fontinalis antipyretica,7.5,0.02,3.5,0.63,<1-,0-30,4.461,0.76875,0.3-1.0,Slightly shaded
284403_2013,Mountain siliceous,Platyhypnidium riparioides,7.74,NA,NA,NA,2-5,30-100,8.186,0.8375,0.3-1.0,Half shaded
284403_2013,Mountain siliceous,Fontinalis antipyretica,7.74,NA,NA,NA,2-5,30-100,8.186,0.8375,0.3-1.0,Half shaded
284701_2016,Mountain siliceous,Chiloscyphus polyanthos,6.4,0.064,3.4,0.77,2-5,0-30,4.135,0.5875,0.3-1.0,Fully shaded
284701_2016,Mountain siliceous,Fontinalis antipyretica,6.4,0.064,3.4,0.77,2-5,0-30,4.135,0.5875,0.3-1.0,Fully shaded
284713_2016,NA,Platyhypnidium riparioides,7.9,0.034,3.4,0.79,1-2,0-30,3.642,0.625,0.3-1.0,Fully shaded
284713_2016,NA,Amblystegium fluviatile,7.9,0.034,3.4,0.79,1-2,0-30,3.642,0.625,0.3-1.0,Fully shaded
284804_2016,NA,Chiloscyphus polyanthos,7.6,0.017,2.6,0.49,2-5,0-30,7.641,0.6,0.3-1.0,Fully shaded
284804_2016,NA,Fontinalis antipyretica,7.6,0.017,2.6,0.49,2-5,0-30,7.641,0.6,0.3-1.0,Fully shaded
284804_2016,NA,Ranunculus peltatus,7.6,0.017,2.6,0.49,2-5,0-30,7.641,0.6,0.3-1.0,Fully shaded
284804_2016,NA,Sparganium emersum,7.6,0.017,2.6,0.49,2-5,0-30,7.641,0.6,0.3-1.0,Fully shaded
284907_2016,Mountain siliceous,Iris pseudacorus,7.8,0.027,2.5,0.53,2-5,0-30,9.133,0.5625,0.3-1.0,Largely shaded
284907_2016,Mountain siliceous,Ranunculus peltatus,7.8,0.027,2.5,0.53,2-5,0-30,9.133,0.5625,0.3-1.0,Largely shaded
285006_2016,Mountain siliceous,Platyhypnidium riparioides,7.3,0.02,4,0.91,1-2,30-100,3.382,0.625,0.3-1.0,Largely shaded
285006_2016,Mountain siliceous,Chiloscyphus polyanthos,7.3,0.02,4,0.91,1-2,30-100,3.382,0.625,0.3-1.0,Largely shaded
285006_2016,Mountain siliceous,Fontinalis antipyretica,7.3,0.02,4,0.91,1-2,30-100,3.382,0.625,0.3-1.0,Largely shaded
285705_2016,Mountain siliceous,Platyhypnidium riparioides,7.6,0.017,2.4,0.58,2-5,0-30,9.776,0.70625,0.3-1.0,Fully shaded
285705_2016,Mountain siliceous,Ranunculus peltatus,7.6,0.017,2.4,0.58,2-5,0-30,9.776,0.70625,0.3-1.0,Fully shaded
286801_2016,Mountain siliceous,Chiloscyphus polyanthos,7.6,0.018,3,0.68,2-5,0-30,4.972,0.65,0.3-1.0,Largely shaded
286801_2016,Mountain siliceous,Fontinalis antipyretica,7.6,0.018,3,0.68,2-5,0-30,4.972,0.65,0.3-1.0,Largely shaded
288214_2016,Mountain siliceous,Platyhypnidium riparioides,7.7,0.024,3.5,0.56,2-5,0-30,6.477,0.71875,0.3-1.0,Largely shaded
288214_2016,Mountain siliceous,Amblystegium fluviatile,7.7,0.024,3.5,0.56,2-5,0-30,6.477,0.71875,0.3-1.0,Largely shaded
288214_2016,Mountain siliceous,Chiloscyphus polyanthos,7.7,0.024,3.5,0.56,2-5,0-30,6.477,0.71875,0.3-1.0,Largely shaded
289206_2016,Mountain siliceous,Callitriche brutia,7.7,0.07,2.1,1.19,2-5,0-30,11.97699719,0.55625,0.3-1.0,Largely shaded
289206_2016,Mountain siliceous,Ranunculus peltatus,7.7,0.07,2.1,1.19,2-5,0-30,11.97699719,0.55625,0.3-1.0,Largely shaded
289206_2016,Mountain siliceous,Chiloscyphus polyanthos,7.7,0.07,2.1,1.19,2-5,0-30,11.97699719,0.55625,0.3-1.0,Largely shaded
289206_2016,Mountain siliceous,Platyhypnidium riparioides,7.7,0.07,2.1,1.19,2-5,0-30,11.97699719,0.55625,0.3-1.0,Largely shaded
289700_2016,Mountain siliceous,Callitriche brutia,7.6,0.03,2.2,0.9,5-10,30-100,25.001,0.6375,0.3-1.0,Slightly shaded
289700_2016,Mountain siliceous,Fontinalis antipyretica,7.6,0.03,2.2,0.9,5-10,30-100,25.001,0.6375,0.3-1.0,Slightly shaded
289700_2016,Mountain siliceous,Amblystegium fluviatile,7.6,0.03,2.2,0.9,5-10,30-100,25.001,0.6375,0.3-1.0,Slightly shaded
289700_2016,Mountain siliceous,Platyhypnidium riparioides,7.6,0.03,2.2,0.9,5-10,30-100,25.001,0.6375,0.3-1.0,Slightly shaded
289700_2016,Mountain siliceous,Ranunculus peltatus,7.6,0.03,2.2,0.9,5-10,30-100,25.001,0.6375,0.3-1.0,Slightly shaded
289802_2013,Mountain siliceous,Amblystegium fluviatile,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
289802_2013,Mountain siliceous,Callitriche brutia,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
289802_2013,Mountain siliceous,Platyhypnidium riparioides,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
289802_2013,Mountain siliceous,Ranunculus penicillatus,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
289802_2013,Mountain siliceous,Chiloscyphus polyanthos,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
289802_2013,Mountain siliceous,Fontinalis antipyretica,7.42,0.021,2.7,0.78,10-20,30-100,28.054,0.75,0.3-1.0,Largely shaded
290506_2016,NA,Ranunculus penicillatus,7.5,0.022,2.6,0.83,5-10,30-100,41.448,0.8,0.3-1.0,Largely shaded
290506_2016,NA,Chiloscyphus polyanthos,7.5,0.022,2.6,0.83,5-10,30-100,41.448,0.8,0.3-1.0,Largely shaded
290506_2016,NA,Platyhypnidium riparioides,7.5,0.022,2.6,0.83,5-10,30-100,41.448,0.8,0.3-1.0,Largely shaded
290506_2016,NA,Amblystegium fluviatile,7.5,0.022,2.6,0.83,5-10,30-100,41.448,0.8,0.3-1.0,Largely shaded
290609_2016,NA,Amblystegium fluviatile,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290609_2016,NA,Elodea canadensis,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290609_2016,NA,Fontinalis antipyretica,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290609_2016,NA,Callitriche brutia,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290609_2016,NA,Chiloscyphus polyanthos,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290609_2016,NA,Ranunculus peltatus,7.5,0.022,2.3,0.85,10-20,30-100,43.925,0.81875,0.3-1.0,Half shaded
290701_2016,Mountain siliceous,Caltha palustris,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290701_2016,Mountain siliceous,Chiloscyphus polyanthos,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290701_2016,Mountain siliceous,Platyhypnidium riparioides,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290701_2016,Mountain siliceous,Ranunculus penicillatus,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290701_2016,Mountain siliceous,Ranunculus peltatus,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290701_2016,Mountain siliceous,Amblystegium fluviatile,7.6,0.022,2.5,0.81,10-20,30-100,46.569,0.75,0.3-1.0,Slightly shaded
290725_2016,NA,Elodea canadensis,7.7,0.019,2.5,0.82,10-20,30-100,44.688,0.7375,0.3-1.0,Half shaded
290725_2016,NA,Platyhypnidium riparioides,7.7,0.019,2.5,0.82,10-20,30-100,44.688,0.7375,0.3-1.0,Half shaded
290725_2016,NA,Ranunculus penicillatus,7.7,0.019,2.5,0.82,10-20,30-100,44.688,0.7375,0.3-1.0,Half shaded
292000_2016,NA,Platyhypnidium riparioides,7.9,0.063,6,1.58,1-2,0-30,5.634,0.6625,0.3-1.0,Largely shaded
292000_2016,NA,Amblystegium fluviatile,7.9,0.063,6,1.58,1-2,0-30,5.634,0.6625,0.3-1.0,Largely shaded
292503_2016,Mountain siliceous,Platyhypnidium riparioides,7.9,0.069,3.1,1.18,1-2,0-30,3.024,0.68125,0.3-1.0,Fully shaded
292503_2016,Mountain siliceous,Chiloscyphus polyanthos,7.9,0.069,3.1,1.18,1-2,0-30,3.024,0.68125,0.3-1.0,Fully shaded
292606_2016,Mountain calcareous,Chiloscyphus polyanthos,7.9,0.068,3.1,1.16,1-2,0-30,4.359,0.60625,0.3-1.0,Largely shaded
292904_2016,Mountain calcareous,Fontinalis antipyretica,7.2,0.11,3.2,1.66,2-5,0-30,7.845,0.6,0.03-0.1,Largely shaded
292928_2016,Mountain calcareous,Platyhypnidium riparioides,8,0.064,2.9,1.44,2-5,0-30,9.834,0.58125,0.3-1.0,Fully shaded
292928_2016,Mountain calcareous,Fontinalis antipyretica,8,0.064,2.9,1.44,2-5,0-30,9.834,0.58125,0.3-1.0,Fully shaded
293003_2013,Mountain calcareous,Fontinalis antipyretica,8.18,0.083,3.2,1.26,2-5,0-30,11.028,0.63125,0.1-0.3,Largely shaded
293003_2013,Mountain calcareous,Platyhypnidium riparioides,8.18,0.083,3.2,1.26,2-5,0-30,11.028,0.63125,0.1-0.3,Largely shaded
294305_2013,Mountain siliceous,Platyhypnidium riparioides,8.16,0.219,5.5,3.09,2-5,0-30,9.537,0.7125,0.3-1.0,Fully shaded
300068_2010,Mountain siliceous,Fontinalis antipyretica,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300068_2010,Mountain siliceous,Lemna minor,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300068_2010,Mountain siliceous,Ranunculus peltatus,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300068_2010,Mountain siliceous,Ranunculus penicillatus,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300068_2010,Mountain siliceous,Myosotis scorpioides,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300068_2010,Mountain siliceous,Platyhypnidium riparioides,8.1,0.061,2.19,NA,10-20,30-100,55.54,0.75125,0.3-1.0,NA
300135_2016,Mountain siliceous,Octodiceras fontanum,7.4,NA,NA,NA,20-30-,30-100,84.33600026,0.71875,0.3-1.0,Slightly shaded
300135_2016,Mountain siliceous,Fontinalis antipyretica,7.4,NA,NA,NA,20-30-,30-100,84.33600026,0.71875,0.3-1.0,Slightly shaded
300238_2013,Mountain siliceous,Octodiceras fontanum,7.56,0.07,3.9,NA,10-20,30-100,79.11000043,0.7125,0.3-1.0,Slightly shaded
300238_2013,Mountain siliceous,Fontinalis antipyretica,7.56,0.07,3.9,NA,10-20,30-100,79.11000043,0.7125,0.3-1.0,Slightly shaded
300342_2016,Mountain siliceous,Fontinalis antipyretica,7.9,0.076,3.6,NA,10-20,30-100,90.91399937,0.7625,0.3-1.0,Slightly shaded
300342_2016,Mountain siliceous,Octodiceras fontanum,7.9,0.076,3.6,NA,10-20,30-100,90.91399937,0.7625,0.3-1.0,Slightly shaded
300342_2016,Mountain siliceous,Platyhypnidium riparioides,7.9,0.076,3.6,NA,10-20,30-100,90.91399937,0.7625,0.3-1.0,Slightly shaded
300378_2010,Mountain siliceous,Platyhypnidium riparioides,8.1,0.037,3.66,NA,1-2,0-30,7.315000001,0.725,0.1-0.3,Fully shaded
300378_2010,Mountain siliceous,Fontinalis antipyretica,8.1,0.037,3.66,NA,1-2,0-30,7.315000001,0.725,0.1-0.3,Fully shaded
300512_2016,Mountain siliceous,Fontinalis antipyretica,7.7,0.035,2.7,NA,2-5,0-30,3.094999924,0.7125,0.3-1.0,Largely shaded
300603_2010,Mountain siliceous,Fontinalis antipyretica,8,0.057,2.51,NA,2-5,30-100,8.016999855,0.7375,0.3-1.0,Fully shaded
300615_2016,Mountain siliceous,Fontinalis antipyretica,7.4,0.028,3.3,NA,2-5,0-30,3.177000044,0.69375,0.3-1.0,Fully shaded
300615_2016,Mountain siliceous,Chiloscyphus polyanthos,7.4,0.028,3.3,NA,2-5,0-30,3.177000044,0.69375,0.3-1.0,Fully shaded
300706_2016,Mountain siliceous,Platyhypnidium riparioides,7.5,NA,NA,NA,1-2,0-30,1.400999771,0.68125,0.3-1.0,Largely shaded
300706_2016,Mountain siliceous,Chiloscyphus polyanthos,7.5,NA,NA,NA,1-2,0-30,1.400999771,0.68125,0.3-1.0,Largely shaded
300706_2016,Mountain siliceous,Fontinalis antipyretica,7.5,NA,NA,NA,1-2,0-30,1.400999771,0.68125,0.3-1.0,Largely shaded
300949_2016,Mountain siliceous,Chiloscyphus polyanthos,7.8,NA,NA,NA,2-5,0-30,3.714000034,0.725,0.3-1.0,Fully shaded
300949_2016,Mountain siliceous,Platyhypnidium riparioides,7.8,NA,NA,NA,2-5,0-30,3.714000034,0.725,0.3-1.0,Fully shaded
300949_2016,Mountain siliceous,Fontinalis antipyretica,7.8,NA,NA,NA,2-5,0-30,3.714000034,0.725,0.3-1.0,Fully shaded
300998_2010,Mountain siliceous,Potamogeton crispus,8,NA,NA,NA,10-20,>100,110.853,NA,0.3-1.0,No shade
300998_2010,Mountain siliceous,Ranunculus peltatus,8,NA,NA,NA,10-20,>100,110.853,NA,0.3-1.0,No shade
300998_2010,Mountain siliceous,Fontinalis antipyretica,8,NA,NA,NA,10-20,>100,110.853,NA,0.3-1.0,No shade
301012_2010,Mountain siliceous,Ranunculus peltatus,8.1,0.109,4.58,NA,20-30-,30-100,104.1780003,0.69375,0.3-1.0,No shade
301012_2010,Mountain siliceous,Fontinalis antipyretica,8.1,0.109,4.58,NA,20-30-,30-100,104.1780003,0.69375,0.3-1.0,No shade
301012_2010,Mountain siliceous,Octodiceras fontanum,8.1,0.109,4.58,NA,20-30-,30-100,104.1780003,0.69375,0.3-1.0,No shade
301279_2013,Mountain calcareous,Fontinalis antipyretica,8.18,0.303,3.8,NA,2-5,0-30,5.591999964,0.675,0.3-1.0,Slightly shaded
302053_2019,Small lowland rhitrhal,Veronica beccabunga,7.6,0.064,6.6,NA,1-2,0-30,8.331,0.41875,0.03-0.1,Largely shaded
302053_2019,Small lowland rhitrhal,Potamogeton crispus,7.6,0.064,6.6,NA,1-2,0-30,8.331,0.41875,0.03-0.1,Largely shaded
302053_2019,Small lowland rhitrhal,Callitriche platycarpa,7.6,0.064,6.6,NA,1-2,0-30,8.331,0.41875,0.03-0.1,Largely shaded
302053_2019,Small lowland rhitrhal,Elodea nuttallii,7.6,0.064,6.6,NA,1-2,0-30,8.331,0.41875,0.03-0.1,Largely shaded
302053_2019,Small lowland rhitrhal,Iris pseudacorus,7.6,0.064,6.6,NA,1-2,0-30,8.331,0.41875,0.03-0.1,Largely shaded
302090_2016,NA,Ceratophyllum demersum,7.3,NA,NA,NA,5-10,0-30,12.95900005,NA,0.1-0.3,Slightly shaded
302090_2016,NA,Potamogeton berchtoldii,7.3,NA,NA,NA,5-10,0-30,12.95900005,NA,0.1-0.3,Slightly shaded
302090_2016,NA,Spirodela polyrhiza,7.3,NA,NA,NA,5-10,0-30,12.95900005,NA,0.1-0.3,Slightly shaded
302090_2016,NA,Lemna gibba,7.3,NA,NA,NA,5-10,0-30,12.95900005,NA,0.1-0.3,Slightly shaded
302090_2016,NA,Lemna minor,7.3,NA,NA,NA,5-10,0-30,12.95900005,NA,0.1-0.3,Slightly shaded
302326_2010,Small lowland rhitrhal,Callitriche stagnalis,7.6,0.563,7.04,NA,5-10,0-30,17.19499999,0.4,0.1-0.3,Slightly shaded
302326_2010,Small lowland rhitrhal,Stuckenia pectinata,7.6,0.563,7.04,NA,5-10,0-30,17.19499999,0.4,0.1-0.3,Slightly shaded
302338_2019,NA,Callitriche brutia,7.3,0.14,3.6,NA,2-5,30-100,19.30900001,0.46875,0.3-1.0,No shade
302338_2019,NA,Myriophyllum spicatum,7.3,0.14,3.6,NA,2-5,30-100,19.30900001,0.46875,0.3-1.0,No shade
302338_2019,NA,Callitriche obtusangula,7.3,0.14,3.6,NA,2-5,30-100,19.30900001,0.46875,0.3-1.0,No shade
302399_2019,Mountain siliceous,Fontinalis antipyretica,7.9,0.12,4.5,NA,2-5,0-30,11.22700029,0.875,0.3-1.0,Fully shaded
302399_2019,Mountain siliceous,Octodiceras fontanum,7.9,0.12,4.5,NA,2-5,0-30,11.22700029,0.875,0.3-1.0,Fully shaded
302430_2019,NA,Veronica beccabunga,7.9,0.17,1.7,NA,<1-,0-30,7.925,0.43125,0.1-0.3,Slightly shaded
302430_2019,NA,Myriophyllum spicatum,7.9,0.17,1.7,NA,<1-,0-30,7.925,0.43125,0.1-0.3,Slightly shaded
