ID,Species,Abundance,Date,Cl,EC,Fe,GH,HCO3,NNH4,NNO2,NNO3,pH,PPO4,SO4,Temp,TN,TOC,Location,mittlere_breite_opt,mittlere_tiefevop_opt,beschattung_opt,fliessgeschw_opt,ks_steinpflaster_tog,ks_steinschuett_tog,ks_rasenkammerst_tog,ks_steinstickung_tog,ks_beton_tog,argyllal_dg,psammal_dg,akal_dg,mikrolithal_dg,mesolithal_dg,makrolithal_dg,megalithal_dg,substrat_organisch_torf,elevation,distance_to_source,gefaelle
317275_2015,Sagittaria sagittifolia,3,08/04/15,36.3,774,1.8,NA,NA,0.089,0.022,1.51,7.4,0.023,89.7,20.2,1.7,3.7,Lowland,3,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,22.99,8.421,NA
317275_2015,Sparganium emersum,2,08/04/15,36.3,774,1.8,NA,NA,0.089,0.022,1.51,7.4,0.023,89.7,20.2,1.7,3.7,Lowland,3,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,22.99,8.421,NA
317275_2015,Iris pseudacorus,2,08/04/15,36.3,774,1.8,NA,NA,0.089,0.022,1.51,7.4,0.023,89.7,20.2,1.7,3.7,Lowland,3,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,22.99,8.421,NA
317275_2015,Lemna minor,2,08/04/15,36.3,774,1.8,NA,NA,0.089,0.022,1.51,7.4,0.023,89.7,20.2,1.7,3.7,Lowland,3,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,22.99,8.421,NA
317408_2015,Callitriche obtusangula,5,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317408_2015,Lemna minor,2,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317408_2015,Lemna minuta,5,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317408_2015,Elodea canadensis,4,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317408_2015,Lemna gibba,2,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317408_2015,Myosotis scorpioides,1,07/28/15,NA,700,NA,NA,NA,NA,NA,NA,7.6,NA,NA,16.4,NA,NA,Lowland,3,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,30,NA,NA,NA,60,20.2,6.748,NA
317421_2012,Callitriche obtusangula,5,06/25/12,41.2,800,0.16,NA,NA,0.05,0.02,0.37,7.5,0.02,92.3,16.3,0.68,3.67,Lowland,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,32.81,12.668,NA
317421_2012,Elodea canadensis,1,06/25/12,41.2,800,0.16,NA,NA,0.05,0.02,0.37,7.5,0.02,92.3,16.3,0.68,3.67,Lowland,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,32.81,12.668,NA
317421_2012,Potamogeton crispus,1,06/25/12,41.2,800,0.16,NA,NA,0.05,0.02,0.37,7.5,0.02,92.3,16.3,0.68,3.67,Lowland,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,32.81,12.668,NA
317421_2012,Alisma plantago-aquatica,1,06/25/12,41.2,800,0.16,NA,NA,0.05,0.02,0.37,7.5,0.02,92.3,16.3,0.68,3.67,Lowland,2,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,32.81,12.668,NA
318036_2014,Veronica beccabunga,3,07/03/14,28,450,0.39,NA,NA,0.082,0.053,5.88,7.5,0.106,54.2,18.6,6.8,6.7,Lowland,3,2,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,5,60,10,10,10,5,NA,NA,60.125,5.923,NA
318036_2014,Callitriche obtusangula,2,07/03/14,28,450,0.39,NA,NA,0.082,0.053,5.88,7.5,0.106,54.2,18.6,6.8,6.7,Lowland,3,2,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,5,60,10,10,10,5,NA,NA,60.125,5.923,NA
318036_2014,Myosotis scorpioides,2,07/03/14,28,450,0.39,NA,NA,0.082,0.053,5.88,7.5,0.106,54.2,18.6,6.8,6.7,Lowland,3,2,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,5,60,10,10,10,5,NA,NA,60.125,5.923,NA
318048_2017,Elodea canadensis,1,06/21/17,160,1120,0.49,NA,NA,0.17,0.08,7.2,7.6,0.45,110,21.5,8.4,10.2,Lowland,2,1,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,25,25,20,NA,10,60.11,8.813,NA
318048_2017,Lemna minor,1,06/21/17,160,1120,0.49,NA,NA,0.17,0.08,7.2,7.6,0.45,110,21.5,8.4,10.2,Lowland,2,1,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,25,25,20,NA,10,60.11,8.813,NA
318048_2017,Myriophyllum spicatum,2,06/21/17,160,1120,0.49,NA,NA,0.17,0.08,7.2,7.6,0.45,110,21.5,8.4,10.2,Lowland,2,1,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,25,25,20,NA,10,60.11,8.813,NA
318085_2014,Callitriche brutia,2,07/16/14,58,534,0.42,NA,NA,0.069,0.051,5.63,7.5,0.156,69.9,19.3,6.1,6.8,NA,4,2,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,49.36,14.144,NA
318085_2014,Sparganium emersum,1,07/16/14,58,534,0.42,NA,NA,0.069,0.051,5.63,7.5,0.156,69.9,19.3,6.1,6.8,NA,4,2,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,5,NA,NA,NA,NA,NA,49.36,14.144,NA
318188_2017,Sparganium emersum,3,07/04/17,68,680,0.39,NA,NA,0.12,0.03,8.7,7.6,0.11,84,17.3,9.2,7,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,NA,NA,NA,20,43.7,18.123,NA
318188_2017,Callitriche obtusangula,3,07/04/17,68,680,0.39,NA,NA,0.12,0.03,8.7,7.6,0.11,84,17.3,9.2,7,NA,4,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,NA,NA,NA,20,43.7,18.123,NA
318279_2017,Lemna minor,2,07/03/17,55,640,0.44,NA,NA,0.11,0.06,5.1,7.5,0.091,78,17.9,5.5,6,Lowland,4,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,70,15,NA,NA,NA,NA,10,33.79499817,26.931,NA
318279_2017,Lemna minuta,3,07/03/17,55,640,0.44,NA,NA,0.11,0.06,5.1,7.5,0.091,78,17.9,5.5,6,Lowland,4,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,70,15,NA,NA,NA,NA,10,33.79499817,26.931,NA
318279_2017,Callitriche obtusangula,4,07/03/17,55,640,0.44,NA,NA,0.11,0.06,5.1,7.5,0.091,78,17.9,5.5,6,Lowland,4,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,70,15,NA,NA,NA,NA,10,33.79499817,26.931,NA
318279_2017,Phragmites australis,1,07/03/17,55,640,0.44,NA,NA,0.11,0.06,5.1,7.5,0.091,78,17.9,5.5,6,Lowland,4,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,70,15,NA,NA,NA,NA,10,33.79499817,26.931,NA
318279_2017,Spirodela polyrhiza,2,07/03/17,55,640,0.44,NA,NA,0.11,0.06,5.1,7.5,0.091,78,17.9,5.5,6,Lowland,4,2,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,70,15,NA,NA,NA,NA,10,33.79499817,26.931,NA
318346_2011,Berula erecta,1,06/14/11,25.7,550,0.26,NA,NA,0.08,0.05,4.08,7.4,0.08,55.8,14.4,5.12,7.35,NA,3,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,60.56999969,9.127000153,NA
318346_2011,Callitriche platycarpa,2,06/14/11,25.7,550,0.26,NA,NA,0.08,0.05,4.08,7.4,0.08,55.8,14.4,5.12,7.35,NA,3,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,60.56999969,9.127000153,NA
318346_2011,Lemna minor,3,06/14/11,25.7,550,0.26,NA,NA,0.08,0.05,4.08,7.4,0.08,55.8,14.4,5.12,7.35,NA,3,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,60.56999969,9.127000153,NA
318346_2011,Myosotis scorpioides,1,06/14/11,25.7,550,0.26,NA,NA,0.08,0.05,4.08,7.4,0.08,55.8,14.4,5.12,7.35,NA,3,1,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,60.56999969,9.127000153,NA
318474_2017,Lemna minuta,4,07/11/17,NA,860,NA,NA,NA,NA,NA,NA,7,NA,NA,17.4,NA,NA,Lowland,4,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,70,5,NA,NA,NA,NA,25,39.92,7.293,NA
318474_2017,Callitriche obtusangula,3,07/11/17,NA,860,NA,NA,NA,NA,NA,NA,7,NA,NA,17.4,NA,NA,Lowland,4,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,70,5,NA,NA,NA,NA,25,39.92,7.293,NA
318474_2017,Veronica beccabunga,2,07/11/17,NA,860,NA,NA,NA,NA,NA,NA,7,NA,NA,17.4,NA,NA,Lowland,4,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,70,5,NA,NA,NA,NA,25,39.92,7.293,NA
318474_2017,Lemna minor,3,07/11/17,NA,860,NA,NA,NA,NA,NA,NA,7,NA,NA,17.4,NA,NA,Lowland,4,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,70,5,NA,NA,NA,NA,25,39.92,7.293,NA
318530_2014,Myriophyllum spicatum,3,07/01/14,103,750,0.43,NA,NA,0.51,0.142,3.04,7.5,0.387,81.3,20.6,4,7.5,Lowland,3,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,90,NA,NA,NA,NA,NA,5,70.09,4.274,NA
318530_2014,Potamogeton berchtoldii,3,07/01/14,103,750,0.43,NA,NA,0.51,0.142,3.04,7.5,0.387,81.3,20.6,4,7.5,Lowland,3,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,90,NA,NA,NA,NA,NA,5,70.09,4.274,NA
318530_2014,Stuckenia pectinata,2,07/01/14,103,750,0.43,NA,NA,0.51,0.142,3.04,7.5,0.387,81.3,20.6,4,7.5,Lowland,3,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,90,NA,NA,NA,NA,NA,5,70.09,4.274,NA
318530_2014,Elodea canadensis,3,07/01/14,103,750,0.43,NA,NA,0.51,0.142,3.04,7.5,0.387,81.3,20.6,4,7.5,Lowland,3,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,90,NA,NA,NA,NA,NA,5,70.09,4.274,NA
318530_2014,Alisma plantago-aquatica,1,07/01/14,103,750,0.43,NA,NA,0.51,0.142,3.04,7.5,0.387,81.3,20.6,4,7.5,Lowland,3,2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,90,NA,NA,NA,NA,NA,5,70.09,4.274,NA
320018_2017,Hydrocharis morsus-ranae,1,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Ceratophyllum demersum,5,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Nuphar lutea,3,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Stuckenia pectinata,2,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Elodea nuttallii,2,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Eleocharis acicularis,2,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Sagittaria sagittifolia,2,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Sparganium emersum,2,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Potamogeton lucens,1,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Ranunculus circinatus,1,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320018_2017,Lemna trisulca,1,07/31/17,30,530,0.12,NA,NA,0.05,0.06,5.4,8,0.041,52,22.1,5.7,3.9,NA,5,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,10,11.27,9.35200032,NA
320031_2010,Chiloscyphus pallescens,1,08/05/10,38,260,0.3,NA,NA,0.05,0.05,2.24,7.9,0.049,25,16.1,2.91,2.85,Mountain,3,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,25,75,NA,NA,NA,159.47,7.168,NA
320031_2010,Fontinalis antipyretica,1,08/05/10,38,260,0.3,NA,NA,0.05,0.05,2.24,7.9,0.049,25,16.1,2.91,2.85,Mountain,3,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,25,75,NA,NA,NA,159.47,7.168,NA
320043_2011,Elodea nuttallii,4,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Myosotis scorpioides,1,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Callitriche obtusangula,3,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Elodea canadensis,3,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Potamogeton x lintonii,4,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Sparganium emersum,3,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Myriophyllum spicatum,4,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Nitella mucronata,1,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Stuckenia pectinata,4,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320043_2011,Spirodela polyrhiza,1,06/28/11,NA,690,NA,NA,NA,NA,NA,NA,7.9,NA,NA,23.9,NA,NA,Lowland,4,1,5,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,90,10,NA,NA,NA,NA,NA,23.56999969,0.372000168,NA
320055_2012,Callitriche brutia,2,07/10/12,88.8,860,0.21,NA,NA,1.55,0.5,2.35,7.1,0.45,75.9,19.2,5.36,11.6,Lowland,3,1,5,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,60,5,NA,NA,35,NA,NA,47.38,2.732,NA
320079_2012,Alisma plantago-aquatica,1,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Callitriche obtusangula,3,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Potamogeton crispus,3,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Potamogeton trichoides,3,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Elodea nuttallii,3,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Myosotis scorpioides,1,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320079_2012,Potamogeton x lintonii,1,06/29/12,NA,780,NA,NA,NA,NA,NA,NA,7.7,NA,NA,18.3,NA,NA,Lowland,3,2,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,98,NA,NA,NA,NA,NA,2,28.86,1.56,NA
320109_2015,Lemna minor,1,06/08/15,NA,650,NA,NA,NA,NA,NA,NA,6.9,NA,NA,13.6,NA,NA,Lowland,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,40,NA,NA,NA,NA,NA,10,20.47,10.515,NA
320109_2015,Sparganium emersum,3,06/08/15,NA,650,NA,NA,NA,NA,NA,NA,6.9,NA,NA,13.6,NA,NA,Lowland,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,40,NA,NA,NA,NA,NA,10,20.47,10.515,NA
320109_2015,Callitriche obtusangula,1,06/08/15,NA,650,NA,NA,NA,NA,NA,NA,6.9,NA,NA,13.6,NA,NA,Lowland,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,50,40,NA,NA,NA,NA,NA,10,20.47,10.515,NA
320110_2015,Stuckenia pectinata,2,06/09/15,NA,730,NA,NA,NA,NA,NA,NA,7.2,NA,NA,13,NA,NA,Lowland,3,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,25,10,20,20,NA,5,19.40999985,10.248,NA
320110_2015,Sparganium emersum,3,06/09/15,NA,730,NA,NA,NA,NA,NA,NA,7.2,NA,NA,13,NA,NA,Lowland,3,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,25,10,20,20,NA,5,19.40999985,10.248,NA
320110_2015,Elodea canadensis,1,06/09/15,NA,730,NA,NA,NA,NA,NA,NA,7.2,NA,NA,13,NA,NA,Lowland,3,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20,25,10,20,20,NA,5,19.40999985,10.248,NA
320122_2011,Phragmites australis,2,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Glyceria fluitans,2,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Sparganium emersum,2,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Sparganium emersum,4,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Elodea nuttallii,3,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Alisma plantago-aquatica,2,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320122_2011,Callitriche platycarpa,3,07/22/11,30,490,7.3,NA,NA,0.45,0.01,0.27,7.5,0.06,113,17.5,2.25,20.6,Lowland,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,15.67500019,10.109,0.560000002
320134_2015,Iris pseudacorus,2,06/09/15,NA,650,NA,NA,NA,NA,NA,NA,7.2,NA,NA,11.2,NA,NA,Lowland,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,10,NA,NA,NA,NA,75,15.33500004,5.307,0.439999998
320134_2015,Callitriche obtusangula,3,06/09/15,NA,650,NA,NA,NA,NA,NA,NA,7.2,NA,NA,11.2,NA,NA,Lowland,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,10,NA,NA,NA,NA,75,15.33500004,5.307,0.439999998
320134_2015,Sparganium emersum,3,06/09/15,NA,650,NA,NA,NA,NA,NA,NA,7.2,NA,NA,11.2,NA,NA,Lowland,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,10,NA,NA,NA,NA,75,15.33500004,5.307,0.439999998
320146_2014,Elodea nuttallii,5,09/03/14,47.9,660,0.42,NA,NA,0.05,0.021,6.73,7.6,0.204,76.1,17,8.2,5.9,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,38.58499908,16.925,NA
320146_2014,Callitriche obtusangula,2,09/03/14,47.9,660,0.42,NA,NA,0.05,0.021,6.73,7.6,0.204,76.1,17,8.2,5.9,Lowland,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,38.58499908,16.925,NA
320171_2014,Iris pseudacorus,1,09/04/14,65.3,830,0.074,NA,NA,0.05,0.145,3.09,7.3,0.017,110,15.6,4,4.4,Lowland,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,35.27,5.10700005,NA
320171_2014,Lemna gibba,4,09/04/14,65.3,830,0.074,NA,NA,0.05,0.145,3.09,7.3,0.017,110,15.6,4,4.4,Lowland,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,35.27,5.10700005,NA
320171_2014,Lemna minor,3,09/04/14,65.3,830,0.074,NA,NA,0.05,0.145,3.09,7.3,0.017,110,15.6,4,4.4,Lowland,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,35.27,5.10700005,NA
320171_2014,Potamogeton crispus,2,09/04/14,65.3,830,0.074,NA,NA,0.05,0.145,3.09,7.3,0.017,110,15.6,4,4.4,Lowland,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,35.27,5.10700005,NA
320171_2014,Veronica beccabunga,1,09/04/14,65.3,830,0.074,NA,NA,0.05,0.145,3.09,7.3,0.017,110,15.6,4,4.4,Lowland,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,35.27,5.10700005,NA
